Clone,NR.P,PTR,PPA,MS,PROD.AMD,AP,HI,AMD,Porte,RF,CR,DR,DCaule,Ácaro,Nº Hastes,Stand_Final,Branching_Level,Staygreen
BGM-1638,NA,NA,-2.71261619808904,NA,NA,-0.135491145220713,NA,NA,-0.681949618260298,-0.167423806169116,NA,NA,-0.198699699726253,0.0794397127422103,0.379222892988353,-0.603844087726738,-0.218168559013192,-0.0314708581732957
BGM-1646,0.358962548975313,1.1213953273554,-0.474796898767911,-1.10350425604363,0.106231063338036,0.0715136767483587,12.7260979943366,-1.15854192192516,0.459277618666258,-0.0289650196824958,0.643009782717672,5.54458267638658,0.0775385775331021,0.25586602225307,0.292664336078511,-0.0188448521566424,-0.416997225506284,0.00566511776553514
BGM-1662,-0.288490401248674,-1.28022618860835,-2.28004248147964,0.794887745370274,-0.154210229082263,-0.112024636376826,-3.83239943588634,0.818364953183062,-0.290090038947232,-0.064668645331853,-2.46903259400835,-2.27944590141416,-0.160062936714515,0.00984879103316656,0.135811459331804,0.421770657980382,0.218961195679438,-0.00172251768350808
BGM-1683,1.46089811705859,4.05462094141529,3.10424325386719,-1.79726879924622,0.644213224621758,0.0837518378289666,9.29905280007922,-1.79415052812421,-0.502463322285586,0.150641950896751,1.35456502210873,1.48129669392361,0.0405270065671922,-0.10889063813565,-0.423895886824459,0.563431280840358,-0.116691830800853,0.0248934390935415
BGM-1684,-0.29209895615879,-0.593111173790348,1.53863052160438,2.27121450535351,-0.227478338728737,0.218541868276494,-2.23641825058455,2.18900113473057,-0.355884693424139,-0.111611010853203,3.43338839828431,-2.40835011795336,0.231468893078625,-0.0696634544454105,-0.196466808970065,0.333469461858817,-0.218168559013192,-0.0129028702038802
BGM-1693,-0.558828775879102,-1.40217793801051,-2.10532413668779,0.599062461264234,-0.309840994893533,0.108540471543843,-2.47834500436511,0.62439754206795,-0.127057576529153,0.353585392302531,-3.38744869596973,1.98182989123397,-0.122903199413632,-0.114410885640002,0.0780702668699968,0.258519062415498,0.815447195158714,-0.00172251768350808
BGM-1700,-0.312651456884688,-1.10793121283679,-1.45617543509293,0.0103714813733236,-0.411947921070523,0.110091046086092,-2.61154149936889,-0.115192769772295,-0.19285223100606,0.0151341767694633,-0.0563792249095613,0.748348841746824,0.132055916523292,0.113632899493103,-0.06854483334083,-0.650227399023707,-0.218168559013192,-0.0129028702038802
BGM-1716,-0.896447765485018,-0.776298042167424,-5.16625513871429,-2.61532753886787,-0.284255672681026,-0.137757232300905,8.58504975146686,-2.58982610007628,0.199007348307006,0.0398948640767431,-1.87476335156275,-3.96628622960372,-0.208772322095403,-0.114410885640002,-0.326118080362648,0.0952674668506128,-0.377524803799839,-0.00172251768350808
BGM-1721,0.200407042389517,-0.400540075766645,-0.738329765543274,-0.926327517440702,-0.211000793701649,-0.0469285757064858,4.62855796635314,-0.939781999729134,-0.0298197685879801,-0.111611010853203,-0.46868863127293,0.0714966475338293,0.119143648708839,-0.0613784947480784,0.435763051513708,-0.127690374818308,-0.0193398925200999,-0.0129028702038803
BGM-1726,1.46826673454874,4.48690906618607,7.8200404873604,-0.860762496906995,0.907884423442661,0.437068913088641,7.85409520517292,-0.845268012001744,-0.775756668727496,0.13434604091895,5.1252180884238,2.87334125926415,0.0946642402441943,-0.149162157783468,-0.30660460869551,0.497245716699721,-0.386029989187672,0.0215689531589596
BGM-1728,0.319380906875881,0.740747667064063,-0.921878044850975,3.46321271601442,0.357989727242102,-0.0299281034934419,11.3383361759278,3.39976458434793,0.133212693830099,0.0213741163759063,-2.20117566500418,1.03289624975227,-0.0645657366052498,-0.154101517702642,-0.0910879222971062,0.0932700974213225,-0.218168559013192,-0.0129028702038802
BGM-1739,-0.260183130032435,-1.52476365380401,-1.31032706249277,NA,NA,0.196408090157411,-10.0699338982097,NA,0.133212693830099,-0.11664383828183,-1.99909987068806,-2.47756605729971,0.171317977579553,0.262633305284993,-0.0576503802831621,-0.436106753721198,0.577146106959177,0.00566511776553514
BGM-1754,-2.31501494870316,-1.08051360366206,-3.50097091491694,1.73719060112798,-0.198804556152482,-0.229046679745848,5.67965994031069,1.76246677908939,0.525072273143165,-0.064668645331853,-0.200004577397894,-0.107558527761836,0.29160083723541,0.134108467706335,-0.788047620057099,0.0952674668506128,-0.377524803799839,-0.00172251768350808
BGM-1756,-0.828761845600039,-0.578102741817114,-3.45519134861331,1.89894975174038,-0.0952221599887834,-0.128567019470876,6.20129178782509,1.92421755799617,-0.127057576529153,-0.064668645331853,-0.254029053983858,-0.058410214349446,-0.0458497501455846,0.00984879103316656,0.0203290744081904,0.258519062415498,0.616618528665622,-0.00172251768350808
BGM-1759,0.0695032517563042,-0.490120017478962,8.87750208472402,3.62780285862801,-0.1392351078786,0.100004663107657,-7.39885629871057,3.543059170506,0.622310081084338,0.169970941801161,2.46769483020706,-2.97346111913808,0.307262261065704,-0.327967285622433,-0.126665195979507,0.122654918808007,-0.0193398925200999,0.00566511776553514
BGM-1764,-0.226326764478293,-0.11335272795787,-1.76205141602465,0.627196459794212,-0.139042995185887,-0.130137146541117,-3.67550348905108,0.542719422293548,0.133212693830099,-0.214305978970837,-0.266681326989804,-1.45900780717043,0.387183283508237,-0.0231316336794491,-0.221649040827569,0.31080754602089,-0.0193398925200999,0.00566511776553514
BGM-1770,0.145151171147164,0.798170305858323,-1.24915734325103,2.28800568999386,0.252648133088398,-0.0395768169219298,9.18252720854091,2.28164431372717,0.133212693830099,-0.0352110338321299,0.147984639040618,3.25986590086193,0.123209302552383,0.244792842229305,-0.0625255660942488,-0.119056057806496,-0.218168559013192,-0.0314708581732957
BGM-1779,-2.99065823282448,-2.63933386546033,-2.04022475341198,1.14203331194409,-0.497292823737151,-0.0568833593966589,-13.0542211405279,1.16626100302347,0.525072273143165,0.0398948640767431,-1.94194290059768,-0.811648900337186,-0.187904841989502,0.00984879103316656,-0.672565235133486,0.421770657980382,0.815447195158714,-0.00172251768350808
BGM-1782,-0.308271523802871,-0.343888353545724,-1.49828019582761,0.678277773871857,-0.105987259405082,-0.0556480600972843,4.66996304419135,0.66803710714902,-0.355884693424139,-0.0184010563737057,0.00247914376436097,-0.0345149742513922,0.14171457188701,0.269327764226111,-0.0943350993854135,0.114703640141813,-0.218168559013192,0.00566511776553514
BGM-1819,-0.964133685369998,0.30552587476862,-2.25526271623272,3.96663173069795,0.185489824158051,-0.162264466514312,7.91025620662732,3.99179252585255,0.525072273143165,0.0398948640767431,0.718411524563483,1.33412533233496,0.0449851632565748,0.00984879103316656,-0.672565235133486,-0.884242106538694,0.616618528665622,-0.00172251768350808
BGM-1821,-0.518829949080936,-2.09597488690456,3.2218970686641,-0.10775679920539,-0.387230941004918,0.0785553629586739,-17.0020064331535,-0.11378627719012,-0.19285223100606,0.000129948030514442,-0.647822573342763,-6.62424320044444,0.27806864011723,-0.0211487094591064,-0.197328268724167,0.344302720379179,0.378317440466084,-0.0129028702038802
BGM-1880,-0.283347099989036,-2.18370857336987,-0.769423799792257,-2.61446265758823,-0.705886377218921,-0.0993497093094837,-8.60168204642418,-2.62682047652135,0.133212693830099,-0.233417624594174,-2.32211334324573,-0.731713560256237,-0.0647665071161383,-0.0211487094591064,-0.0576503802831621,-0.241004385196103,0.179488773972992,-0.0129028702038802
BGM-1956,-0.339806334472734,1.75225778942328,7.23733298764283,-3.10091864926994,0.135198659042991,-0.111360178323368,-3.73390089642267,-3.22605187611591,-0.0298197685879801,-0.11664383828183,3.25587888285427,4.16629106603611,-0.237256278222216,-0.163039716831156,0.0820275081578432,-0.436106753721198,-0.0193398925200999,0.0242331057349506
BGM-1957,-1.2157295347731,-1.45887388925797,2.03651085277563,-5.37495469484321,-0.782105617923155,0.087306756690823,-6.0594969661644,-5.49977288684744,-0.19285223100606,-0.0487925324568618,-1.3462206908994,1.67141697872282,-0.107526664136805,0.0396851771639994,0.00395837376947847,-0.345348043286411,0.179488773972992,0.00566511776553514
BGM-1962,-0.439126047178259,-2.09999671759902,-0.948812410388764,-3.78086389688336,-0.701654665033963,0.0943191035393967,-10.1684409921473,-3.79070829940518,-0.19285223100606,-0.350191410906518,-2.19573969568583,-2.80474776851644,-0.107453369662592,0.262633305284993,-0.197328268724167,-0.436106753721198,-0.0193398925200999,-0.0314708581732957
BGM-2018,-0.693997963194316,-0.770039243208993,-3.38232203894651,-1.27213114513794,-0.222897574121681,0.165519791090016,3.57840921931347,-1.24669922231964,-0.127057576529153,0.144458373485339,-0.416102483741747,2.40076075317768,0.112999757505489,-0.114410885640002,-0.730306427595293,-0.231235724279156,0.218961195679438,-0.00172251768350808
BGM-2020,-2.11256514641245,-1.30051987007963,-4.21454415482405,-2.98199643422333,-0.279590408450848,-0.072813061635374,2.42148172620835,-2.95690941370295,-0.127057576529153,-0.064668645331853,-0.848298296429453,-2.98858585207866,-0.0528241753146689,0.134108467706335,-0.730306427595293,-0.557738915408925,0.218961195679438,-0.00172251768350808
BGM-2028,0.821165409772654,3.53985215983397,4.88277079578505,-2.00798265875265,0.755787022687475,-0.0547709907793799,7.08729205718594,-2.02412495626669,1.2865678379684,0.120279521108506,2.94001001831337,3.37834513754982,0.227317862767299,0.0944899660781498,0.116670618153688,-0.743850818134378,0.775682017482792,0.0382385260539092
BGM-2030,0.0570630634252898,1.17581020889616,-0.2556517590589,2.80055981900533,0.378435297856597,0.0492541216317119,11.2737215031149,2.73359560142613,-0.355884693424139,NA,2.06283531954144,1.46738983855655,0.11690215562622,-0.146943816688381,-0.114198244263005,0.389476844043896,-0.0193398925200999,0.00566511776553514
BGM-2038,-0.0338990571406195,-0.0414500392603654,1.82483585234808,3.31466404119872,-0.0308066813965576,0.00349813358787083,-5.45582278208173,3.25122562651019,-0.19285223100606,-0.101639609542881,-4.26434362284959,-6.88272403305304,-0.131034542436483,-0.170149115250997,0.280649887761683,-0.0649202934484248,0.179488773972992,0.00566511776553514
BGM-2042,-1.50460778217611,-2.23061532741735,-1.89028617386705,0.0275331643070616,-0.425467918912246,0.060751364827698,-11.5182544189791,0.0510605668964142,-0.127057576529153,0.144458373485339,-0.958738601325161,-5.63853705832424,-0.0418324812481914,0.00984879103316656,0.0780702668699971,0.258519062415498,0.616618528665622,-0.00172251768350808
BGM-2084,-0.334311498708865,-0.679052506353196,0.559023307254074,-5.5772345939781,-0.581252846315567,0.222233167160816,-0.109444662289302,-5.63204072579647,0.785342543502417,0.306107858376813,5.64027386691927,-1.77090973546011,0.0357478219199465,-0.241172684439605,0.0616995662312849,0.307658338973126,0.179488773972992,0.0242331057349505
BGM-2100,1.84131266889942,6.97672390143348,7.28077695951037,3.68998698725617,1.94491857970049,0.219921017293502,11.0880303771421,3.7053531391545,-0.578396319054721,0.0606191156757081,7.71452216755278,5.96053702753971,0.184963807520964,0.0168451419846039,0.580202674869293,0.596006131249198,-0.386029989187672,-0.0129995523986162
BGM-2124,1.46089811705859,3.35268715519855,24.2092533138744,10.8515784747365,1.56811721825277,0.232020604820083,-0.97691860838636,10.8540421156545,0.475731452222891,0.150641950896751,0.544197873319277,3.28340151904461,0.194299132695172,-0.233150314808819,0.499963192564443,0.563431280840358,0.0821368356922396,0.00632545112412614
BGM-2130,-0.736636355201284,-0.634801499570084,-2.93792150841778,NA,NA,-0.0394902728088483,1.66655415652576,NA,NA,-0.040235186480856,-1.04922050434583,0.264211036575782,-0.0975401097821339,-0.294022874793559,NA,NA,NA,NA
BGM-2142,1.60286495889059,0.81135062695453,-0.251251701390588,-5.18346836253038,-0.0612898186388462,0.038694854035631,4.6719162219548,-5.15783401182082,-0.127057576529153,-0.064668645331853,-1.01037172618734,-3.35544290576401,0.223363061381085,0.00984879103316656,-0.268376887900842,-0.394487319844041,0.616618528665622,-0.00172251768350808
BGM-2143,-0.812524484249184,-0.12543774016245,-3.96472057749926,1.07867446250716,0.0979866803001213,-0.143811317110405,7.16533004750834,1.10398472140454,-0.779187426201471,0.0734869665369155,0.848134197702243,0.356031864706995,-0.358889733148937,-0.150182161784585,-0.326118080362648,0.0952674668506128,-0.377524803799839,0.0168454702859073
BGM-2162,-0.272332139473318,-1.10793121283679,-0.627264947188823,0.357650843038136,-0.401519222408302,-0.100626901943534,-4.83398741501896,0.232038481354008,-0.355884693424139,-0.222743230971131,-0.529558954590109,-1.71793346111677,-0.120421898080866,0.242482035283593,-0.0932925363578759,-0.403064276919401,-0.0193398925200999,-0.0500388461427111
BGM-2165,NA,NA,-2.47901492630157,NA,NA,-0.0859601702494174,NA,NA,-0.681949618260298,-0.0619497698421999,NA,NA,-0.0837114752682439,-0.146943816688381,0.126225133313022,-0.250417823491925,-0.416997225506284,-0.0314708581732957
BGM-2210,-0.190460537596853,-1.22925774709893,-3.48994833449078,-1.92891337325709,-0.464859775273787,-0.147213388606305,1.58042242388447,-1.99200879110525,0.296245156248178,-0.399050977017781,-1.44913146554055,-2.72957243863403,-0.192622755816563,0.131606345579901,0.00395837376947847,-0.508599638851296,-0.218168559013192,0.00566511776553514
BGM-2234,0.77554311689252,1.36612944289941,-0.448190569651264,-1.73003425974081,0.292766423347723,0.10615625737927,9.92181578780152,-1.71941669020916,-0.489675309086577,0.189647590318561,2.11690240060411,-1.47445235366747,0.090918549837305,-0.00631710307111361,-0.245962528346632,0.586081020355313,-0.3318044318935,-0.0136142322824546
BGM-2236,-1.14194714733603,-2.59792970227193,-3.02611403757914,-1.75197535307921,-1.07722138139925,-0.132388982489784,-8.29139693059171,-1.82041557122387,-0.19285223100606,0.0852278331482711,-1.44586622854322,-4.5006485827344,-0.20499545351193,0.371805985898457,-0.0568262517590041,-0.0724474497170877,-0.416997225506284,-0.0129028702038802
BGM-2325,1.80551741363604,3.00894770366174,-0.647307949320197,-0.513871492246726,0.592721892900579,0.164294429379345,14.794105829224,-0.488478812504136,-0.453122501365312,-0.00429426242481572,1.74487657969678,5.66093220953294,0.0312036991224634,-0.238670562313171,-0.383859272824454,0.0952674668506121,0.0201325291863457,-0.00172251768350808
BGM-2336,1.06259351453923,1.28834697181676,4.28785529701795,-0.769903005506386,0.218906276071548,0.058300641406357,0.804269877754977,-0.74449707507319,0.362039810725085,-0.064668645331853,1.31268076700908,3.75350956995682,0.139335186943953,0.00984879103316656,-0.268376887900842,0.258519062415497,1.01427586165181,-0.00172251768350808
BR-11-24-156,1.46815480957594,4.96660310989814,6.10946233806597,2.87433101671923,1.32215659325709,0.458607159663443,8.69102160256112,2.88972017045136,0.112364904799994,0.111743754306924,1.15932196722624,5.23591742175806,0.364493517147465,-0.31516945755154,-0.613576360698711,0.299724887600766,0.389210525375732,0.00428470038017171
BR-11-34-41,3.18441234252923,6.92215439016587,10.3641089104937,-2.53696471075086,1.12707895837092,0.158484051653901,10.1807432482843,-2.52142295625386,-0.578396319054721,-0.0131078095675339,2.92922602131441,6.74118746621622,0.434841625629182,-0.0661585078994321,-0.47714447091951,0.398485302150243,-0.386029989187672,0.00428470038017171
BR-11-34-45,1.1975600493997,0.618655483264658,4.55707274656501,-0.21788361487035,0.103050630082402,0.105477067267167,-1.95784341990255,-0.192506253725601,0.525072273143165,-0.064668645331853,-0.902322773015414,2.42943060266824,0.229388964727174,0.00984879103316656,-0.326118080362648,0.421770657980382,0.41778986217253,-0.00172251768350808
BR-11-34-64,0.589602685163352,2.26471960933197,-0.192872254452926,-2.78574507436121,0.320647671433963,0.0932234501604629,11.2306678839166,-2.76023481575675,-0.779187426201471,-0.064668645331853,1.31268076700908,2.89399918420917,0.109931010431092,0.134108467706335,-0.730306427595293,0.258519062415498,-0.377524803799839,-0.00172251768350808
BR-11-34-69,-2.5176674034486,-1.13380822509597,-4.9610870823902,-6.4480148196813,-0.294735521645735,-0.173905402765681,-6.11018457397981,-6.42329064264936,0.0359748858889264,-0.064668645331853,-3.13471187622706,0.417138666426073,-0.257872275285759,-0.114410885640002,-0.268376887900841,-0.0679841287142719,0.0201325291863457,-0.00172251768350808
Branquinha,-1.6418848705492,-1.10440108202689,-1.67813585438458,NA,NA,-0.101371039197703,-6.70296050774716,NA,NA,-0.040235186480856,-3.75044433364399,3.57821159809699,-0.0473242485647242,-0.0721960992834378,NA,NA,NA,NA
Branquinha_0,2.14771603319068,1.59048602101382,2.60959593673412,NA,NA,-0.119138784002423,4.13013345007977,NA,NA,-0.0402351864808562,1.7060278015383,2.53451205684673,-0.0250060880236532,0.176323254062899,NA,NA,NA,NA
BRS Caipira,2.21249434049131,3.30469759013429,3.23993152611038,-0.048126427772039,0.850555085860514,-0.0464820270533529,7.39852057408079,-0.0612772520317168,0.350633869346319,0.0438867141598909,0.891683885865394,1.81809808097766,0.0840428604536736,0.327902456270841,0.921601018861126,0.206678084051648,0.032011323015567,0.00894005982059578
BRS Dourada,1.19977897491177,1.84312958944095,3.32904442548907,-3.52896889066702,0.227428052873883,0.134905123385774,3.58587935335348,-3.5388251924214,0.209128584621296,0.108139342021119,3.72982596370508,0.285785888814615,-0.0831934395712938,0.334930456740773,0.0218443764144174,0.581151868478132,-0.351734556878094,0.00894005982059578
BRS Formosa,2.79146563172895,7.23558135538335,3.8510045631596,-2.53096772313224,1.2844375213597,0.0106173887827571,15.055342138013,-2.51743189871545,-0.427645196641308,0.143279220361116,1.29391821599642,8.19392987965986,-0.137015540548906,-0.299294019591203,0.73998462205302,0.37790411034154,-0.274985380899362,-0.0233930323819832
BRS Gema de Ovo,0.584684380246883,-0.160416960541328,1.94671221693727,1.51957270698195,-0.0883342399078963,-0.0345777703812494,-1.28177441588935,1.50954366579856,0.704397081158876,-0.0828304187622631,0.535713643158087,-2.54648923681209,0.0340936969795838,0.0786449784235537,-0.240101747258857,-0.0764974439882949,-0.19823620492063,0.00894005982059578
BRS Jari,2.24426968571384,0.886403103538319,-1.90818460408068,-7.55978562355616,-0.35684966265147,-0.0983134772820152,8.5389712245338,-7.56841314985216,0.279881226983808,0.00883334102979427,-0.1229529154654,-0.161546053810893,-0.282463955512474,0.125703353271766,0.187822035302525,0.507678252803318,-0.274985380899362,0.0251066059218852
BRS Kiriris,1.35595164044153,2.57710716557569,2.66854548621155,2.41097425930288,0.751981573352493,0.0633843418162692,5.20754265874697,2.40092794250242,0.350633869346319,-0.0121101128409478,1.49912306547171,0.82180302923667,-0.0465071737840034,-0.232926868885555,-0.0948889014938595,-0.00570356197830939,0.108760498994299,-0.00722648628069369
BRS Mulatinha,0.122898158801148,1.48033448148131,3.06111872536311,2.86790329246181,0.487996460720086,0.0777686519617275,1.76976488674093,2.85784812024597,-0.286139911916284,0.212148947531612,0.772192616280149,6.913095864703,0.0537251017260856,-0.170612499423733,0.582771045409464,0.135884202041662,-0.351734556878094,0.00894005982059578
BRS Novo Horizonte,0.993417942915677,0.889564137301595,2.9844490479058,0.651330248649707,0.141061141055965,0.129892992148844,1.60001516161412,0.635112957418043,0.497126439277302,0.155160399598431,0.940673957213773,-0.834107879077809,0.0323817502856568,-0.0715173336899222,0.287210480377689,-0.546329989035422,0.221938792794646,0.0209542732751212
BRS Poti Branca,0.510112976255942,-0.180972872407177,3.75591850810899,-1.63025225809456,-0.136655813594523,0.17771480693793,-3.15218004039485,-1.64071859100821,-0.0031293424662383,0.205566368928084,-1.39749097016038,1.09915861937693,0.137546190765223,-0.170612499423733,0.340749635801134,0.489853612091591,-0.428483732856826,0.00894005982059578
BRS Tapioqueira,2.16794608016316,5.98535353063053,9.33709284695135,0.321425449221674,1.33586341719484,0.172613973449797,8.93164499871683,0.331388776932084,0.492139154071343,0.00615543975064674,3.61450177752137,3.92918045197331,0.307718117966779,-0.0857353654544428,0.117084408239158,0.37790411034154,0.339008026930496,-0.00722648628069369
BRS Verdinha,3.66800578597385,5.22030173560469,4.78602157652975,2.36705881144472,1.3134486214329,-0.0463204576243148,10.5526677550152,2.37840626288688,-0.144634627191261,0.191338991664549,1.68373798325236,3.03146508215768,0.0824258858578784,-0.347861396855935,-0.0290609851711008,0.56196809653942,-0.274985380899362,-0.0233930323819832
Cacau,-0.220804481363695,-1.07235819895865,2.92706818854294,-0.477174497955279,-0.279956091969777,-0.0672989339373573,-7.16408419917053,-0.451783717434047,1.8293319724878,-0.064668645331853,-4.08976689158725,-6.32774566927526,-0.0240895436180401,0.00984879103316656,0.366776229179029,0.421770657980382,-0.377524803799839,-0.00172251768350808
Canela_de_Jacu,-0.582926443885254,0.240269440269997,-2.72165964635577,NA,NA,-0.230034018818093,10.5105638491253,NA,NA,0.0643283229277397,0.847687556417496,2.4086436699932,-0.108699190052669,-0.072196099283438,NA,NA,NA,NA
Capixaba,2.4755914897711,6.47481381163223,7.20876102594987,6.8069727332075,2.17672573453031,0.144360611276982,11.5111795280875,6.82225098482593,-0.0849954448727819,0.281799891405434,4.53525007039441,3.49174290575427,-0.00790029416454156,-0.149162157783468,0.546094702424493,0.596006131249198,-0.275281344250043,0.0388532059377476
Chapéu,0.374487674424211,0.663433250274355,1.48706203508744,NA,NA,-0.138924321560135,1.38574429474533,NA,NA,0.365560027624313,-1.60232439352394,2.25748470278526,0.161444097624018,0.00636344074836874,NA,NA,NA,NA
Cigana Preta,-0.62395115893197,-0.326078012709621,5.58138349983366,2.9163233496178,-0.0321615741955665,0.12018556023983,-4.62588178833708,2.93298514110316,0.0037255650953628,0.186956356350725,1.94515809812043,0.450954924280676,0.170739872110161,-0.183745030763011,0.216652889151605,0.673758756833117,0.111190147857017,-0.0136142322824546
Correntão,1.44022263273981,4.38653970369323,9.19872865163472,0.747554472353921,1.00272346466902,0.233497200347322,5.95008045571262,0.761007285833967,-0.0738819848287496,0.208072966162191,3.97967336571174,7.75362123625926,0.23285319062923,-0.109332145940743,-0.0961366146148917,0.385668881867513,-0.121487028941897,0.00894005982059578
Corrente,-0.0860405989579711,-0.234817101975908,-2.26782549931839,-0.242575262252219,-0.0889648095078311,-0.137851240798161,0.984746929714196,-0.217196623212512,0.299766089604526,-0.112698448483095,1.25865629042312,0.991257336386614,0.0404849883164711,0.153837701590436,-0.330373809193795,-0.00975756556475634,-0.3318044318935,-0.0308984850612425
Craibeirinha,-0.675840618777649,-0.941861969682191,-2.36336695150611,NA,NA,-0.128941677687786,-2.72266074641622,NA,NA,-0.0402351864808562,-1.58946527020546,-0.437322627489181,-0.175653671675883,-0.138667417089699,NA,NA,NA,NA
Cramuquem,-0.718392789799495,-1.03296680222099,-3.28812120785109,NA,NA,-0.0802676697136992,-1.33387291580774,NA,NA,-0.108878256334977,-1.86022038825461,-2.38231495733498,-0.079800337489377,0.41543216206669,NA,NA,NA,NA
Cria_Menino,0.756101626453687,0.146979388510275,-2.59163478899258,NA,NA,-0.133843124530468,9.98633791597764,NA,NA,-0.144798695889452,-0.0767799257984906,3.25640716503968,-0.225869532893292,-0.280558424461749,NA,NA,NA,NA
Cruvelinha,-1.89864553071168,-1.21383523351218,-1.53198482767084,NA,NA,-0.229421337962758,-7.92549860105319,NA,NA,0.06432832292774,-2.12971003606509,-3.41723167759996,-0.0194265478883853,-0.0721960992834378,NA,NA,NA,NA
Dona Diva,2.5486439651876,2.03883386510496,2.52954195453936,-0.479353305311431,0.402035422259564,0.157554939970658,6.63361209374384,-0.453962412027897,-0.127057576529153,-0.064668645331853,0.664387047977519,0.183820758897331,-0.0478025891929281,0.00984879103316656,0.366776229179029,0.585022253545266,-0.178696137306746,-0.00172251768350808
Enrica_Homem,-1.41288759668684,-1.16357518127024,-1.87113161473676,NA,NA,-0.10811052860639,-7.04438931016615,NA,NA,-0.040235186480856,-2.7239792785107,1.37794692443871,0.0614767840729972,0.00322359028235108,NA,NA,NA,NA
Eucalipto,-0.840768789831293,-1.04674424619349,-3.12458060974241,0.147143831208777,-0.477034807170361,-0.02538464985968,0.356839815566326,0.162836223892611,0.299766089604526,-0.203799504570384,-4.04232145569784,0.939882600121621,-0.365593128589371,0.274639037766871,0.171991903254911,0.0381667024322478,-0.442553076831129,-0.0136142322824546
Fecula Branca,0.790517764579773,2.11881882985904,-1.9149632552373,-0.274196306456878,0.4751551108152,0.00788223714195796,13.0675219044139,-0.327377381777339,-0.19285223100606,0.159347354994721,1.85330253471147,3.26616891737561,0.199641872814203,-0.221930601549466,-0.0932925363578759,0.324117767960961,-0.0193398925200999,0.0213334731370156
GCP 001,1.1975600493997,0.964596371148835,-0.839456128989121,4.13885581950969,0.406188984743525,-0.105285146968139,7.53124519230368,4.1640077013548,0.362039810725085,-0.064668645331853,0.880484954321372,1.62023872827138,0.126000086020663,0.00984879103316656,-0.672565235133487,-1.21074529766846,0.815447195158714,-0.00172251768350808
Goela de Jacu,1.33848263406574,3.05508940657728,6.2445681321462,0.432967353534599,0.827561877303516,0.19303822122373,3.39670233016529,0.416756220226389,0.299766089604526,0.0493988096941085,1.56878120115507,0.972222312914375,0.442667324252758,-0.0968339844889505,0.171991903254911,0.366915293186088,0.111190147857017,0.0209542732751212
IAC-14,1.02508108398196,7.6944316039748,0.145607174509788,-2.14041382405698,1.39107003086723,-0.0247675872366308,21.1680212146546,-2.12488325245806,-0.18367561970917,0.12133814090782,2.50313800829318,10.767844990944,-0.0751738059810245,0.0168451419846039,-0.067848801581909,-0.0953167705971456,-0.386029989187672,0.0388532059377476
IAC-576,2.99794533784029,3.483951645655,4.32287371056031,1.31462800278817,0.757521165309132,0.113995214466605,5.68698434169054,1.3300611407867,-0.479716144218333,-0.0131078095675339,2.43758600628992,2.3670012785638,0.0772192461218877,-0.0661585078994321,0.362052126273939,0.793526960348154,-0.0537840543747849,0.00428470038017171
IAC-90,0.759333956817807,2.0171533793493,-8.07938852106009,-0.697451760686066,0.348577754252166,-0.21119700021197,17.8251636081466,-0.681961881210735,-0.578396319054721,-0.0868347348107757,0.405473944188688,6.45862706965431,-0.147627344787847,0.0998487918686393,-0.27249663625071,0.200964473051288,-0.386029989187672,-0.0129995523986162
Itapicuruzinha,-0.0977016255470084,-0.578702684357686,-3.39082201646344,NA,NA,-0.179834981638678,4.92461745946098,NA,NA,-0.101535117625064,-1.61097081588867,-0.201982143770875,-0.00514852193641236,-0.135527566623681,NA,NA,NA,NA
Jacumuá,0.462255567072787,-0.2171689145257,-3.35518755541467,NA,NA,-0.207977508026026,10.0254532758395,NA,NA,-0.144798695889452,1.59797884836637,-0.71582973682606,-0.276085394110702,0.0520635773897309,NA,NA,NA,NA
Jatobá,-1.57944420843636,-1.36441115238016,-4.06759871076992,NA,NA,-0.288679857077002,-3.34581311739433,NA,NA,-0.101535117625064,-6.41428371774753,-5.21258255678387,-0.370365791760858,-0.166926401103887,NA,NA,NA,NA
Joaquinzinha,-0.476633255762873,-0.774960664124035,-3.82915306526468,NA,NA,-0.155899635322535,4.96648517503368,NA,NA,-0.249362205298048,-1.91361212972124,-0.348387584171514,-0.186812751946418,-0.072196099283438,NA,NA,NA,NA
Macaxeira_do_pará,-1.35378840853421,-1.34706294880609,-1.608141353956,NA,NA,-0.0450044005068651,-8.80853112207046,NA,NA,-0.249362205298048,-0.377318418553227,-2.88901684741235,0.125641495628576,-0.104775393226503,NA,NA,NA,NA
Mandioca_vermelha,-0.561139329391725,-0.702510324665836,-4.53852634496045,NA,NA,-0.244125678490802,6.70595573656862,NA,NA,-0.353925714706644,-2.45385689558088,-0.869710765724383,-0.393255736951325,0.176323254062899,NA,NA,NA,NA
Manipeba,-0.324643914703788,-0.347086408056765,-0.744702286054663,NA,NA,-0.227583295396752,-0.529839688278583,NA,NA,0.625284199937957,-1.64348974679144,0.215062723163392,-0.409994357357129,-0.0102408600494589,NA,NA,NA,NA
Mata_Fome_Branca,-0.442790295820384,-0.379897687444902,-5.03454164592002,NA,NA,-0.23753855190931,23.3060329784701,NA,NA,-0.192132304248452,-0.238853355556381,-2.46878624853467,-0.341083735202738,-0.246666400598553,NA,NA,NA,NA
