trait,Clone,BLUP,BLUPS_mean,drgBLUP_mean
N_Roots,N_Roots.2012-107-002,3.26598450390101,7.55892675314113,10.0651385363875
N_Roots,N_Roots.4271,-0.891875590541827,3.40106665869829,2.71597898474058
N_Roots,N_Roots.9624-09,1.81040384552069,6.10334609476081,9.10653573994819
N_Roots,N_Roots.Aipim Abacate,1.50330147140184,5.79624372064196,6.95272248094142
N_Roots,N_Roots.Alagoana,-0.334108592660407,3.95883365657971,3.70301415349271
N_Roots,N_Roots.BGM-0004,-0.624038384939106,3.66890386430102,3.19010012675417
N_Roots,N_Roots.BGM-0019,-1.65455232264099,2.63838992659913,1.20155889873141
N_Roots,N_Roots.BGM-0030,-0.0912172670326051,4.20172498220752,4.12256496207169
N_Roots,N_Roots.BGM-0032,0.966113833975512,5.25905608321563,6.09467798843383
N_Roots,N_Roots.BGM-0036,-0.902721305162674,3.39022094407745,2.9586298606343
N_Roots,N_Roots.BGM-0046,-0.113621434038454,4.17932081520167,4.13001139416337
N_Roots,N_Roots.BGM-0048,0.0326187826062205,4.32556103184634,4.37942730137271
N_Roots,N_Roots.BGM-0056,1.12580809243876,5.41875034167888,5.92180572112066
N_Roots,N_Roots.BGM-0065,0.494007066895979,4.7869493161361,5.16560832510655
N_Roots,N_Roots.BGM-0066,-0.454131973259397,3.83881027598072,3.35679472506802
N_Roots,N_Roots.BGM-0074,-0.99471972114093,3.29822252809919,2.5343239840233
N_Roots,N_Roots.BGM-0080,0.0467651345837554,4.33970738382388,4.37553646356123
N_Roots,N_Roots.BGM-0084,-1.8505902572045,2.44235199203562,1.02272944234024
N_Roots,N_Roots.BGM-0089,-2.07938407538979,2.21355817385033,0.614979451389693
N_Roots,N_Roots.BGM-0091,-0.985483828783566,3.30745842045656,2.55147387725055
N_Roots,N_Roots.BGM-0096,0.435143428084021,4.72808567732414,5.06365821053161
N_Roots,N_Roots.BGM-0106,-0.0447109839295665,4.24823126531056,4.20067985633317
N_Roots,N_Roots.BGM-0115,0.516213822524116,4.80915607176424,5.2043686902398
N_Roots,N_Roots.BGM-0116,-0.0145186949075098,4.27842355433261,4.26727223251701
N_Roots,N_Roots.BGM-0118,-1.54017529761759,2.75276695162253,1.56993126304139
N_Roots,N_Roots.BGM-0124,-0.408971731708824,3.8839705175313,3.52996411595404
N_Roots,N_Roots.BGM-0128,-0.27298524809284,4.01995700114728,3.81050437980272
N_Roots,N_Roots.BGM-0130,-0.206598279757367,4.08634396948275,3.99398806804102
N_Roots,N_Roots.BGM-0134,1.15664789381647,5.44959014305659,5.77698944928151
N_Roots,N_Roots.BGM-0143,-0.639682060685549,3.65326018855457,3.15927995075101
N_Roots,N_Roots.BGM-0156,-0.674217490222371,3.61872475901775,3.10021825796016
N_Roots,N_Roots.BGM-0163,0.980333132088216,5.27327538132834,6.90198263624966
N_Roots,N_Roots.BGM-0164,3.24280486632167,7.53574711556179,8.20800088733275
N_Roots,N_Roots.BGM-0167,-1.12200359406681,3.17093865517331,2.74011428130303
N_Roots,N_Roots.BGM-0168,0.105448463235513,4.39839071247563,4.48999908623121
N_Roots,N_Roots.BGM-0170,2.26295054086904,6.55589279010916,6.99218855143693
N_Roots,N_Roots.BGM-0178,-0.567128274846338,3.72581397439378,3.2897913790707
N_Roots,N_Roots.BGM-0208,-0.919667257607696,3.37327499163243,2.66606108197727
N_Roots,N_Roots.BGM-0216,-0.441835601832177,3.85110664740795,3.65383864139308
N_Roots,N_Roots.BGM-0220,0.969738314376357,5.26268056361648,6.00386612234897
N_Roots,N_Roots.BGM-0222,0.522405133371236,4.81534738261136,5.21462875425328
N_Roots,N_Roots.BGM-0235,-0.488360492727873,3.80458175651225,3.38079057070772
N_Roots,N_Roots.BGM-0236,0.258117563484773,4.5510598127249,4.65637885508763
N_Roots,N_Roots.BGM-0237,1.46548325134234,5.75842550058246,6.87845603996313
N_Roots,N_Roots.BGM-0247,0.43685959669496,4.72980184593508,4.90802537085356
N_Roots,N_Roots.BGM-0249,-0.732485509693343,3.56045673954678,2.35894764570284
N_Roots,N_Roots.BGM-0254,0.530842729855955,4.82378497909608,5.04021352605898
N_Roots,N_Roots.BGM-0279,1.63769125108672,5.93063350032684,7.18241307786561
N_Roots,N_Roots.BGM-0284,0.570493939513518,4.86343618875364,5.09507440509337
N_Roots,N_Roots.BGM-0286,2.96261538379797,7.25555763303809,9.52531843146537
N_Roots,N_Roots.BGM-0287,2.09171167110854,6.38465392034866,7.98796119731595
N_Roots,N_Roots.BGM-0290,0.0514541450540607,4.34439639429418,4.38406608628738
N_Roots,N_Roots.BGM-0298,-0.287126614384118,4.005815634856,3.75593394274777
N_Roots,N_Roots.BGM-0303,1.44312973004709,5.73607197928721,6.28994944427946
N_Roots,N_Roots.BGM-0318,-0.21535806887853,4.07758418036159,3.72120724383381
N_Roots,N_Roots.BGM-0319,-0.391540150733055,3.90140209850707,3.56284464986265
N_Roots,N_Roots.BGM-0323,0.514556537543922,4.80749878678404,4.94489520796168
N_Roots,N_Roots.BGM-0324,1.22365437139867,5.51659662063879,6.57652450924425
N_Roots,N_Roots.BGM-0337,0.165012075136808,4.45795432437693,4.58409374536171
N_Roots,N_Roots.BGM-0338,1.20207831795481,5.49502056719493,6.41388163007092
N_Roots,N_Roots.BGM-0340,-1.96475776747851,2.32818448176162,0.819211977440961
N_Roots,N_Roots.BGM-0341,-0.0827066704417587,4.21023557879836,4.14698106271397
N_Roots,N_Roots.BGM-0349,0.216981709794934,4.50992395903506,4.67659618515123
N_Roots,N_Roots.BGM-0358,-0.510851406791119,3.782090842449,3.38932513573865
N_Roots,N_Roots.BGM-0359,-1.12725706690766,3.16568518233247,2.298728179433
N_Roots,N_Roots.BGM-0360,0.058531026623545,4.35147327586367,4.37406816118174
N_Roots,N_Roots.BGM-0362,1.25846885458071,5.55141110382083,6.03516300294295
N_Roots,N_Roots.BGM-0366,-0.390207884577832,3.90273436466229,3.60450867901629
N_Roots,N_Roots.BGM-0368,-0.283819469354279,4.00912277988584,3.79210806832929
N_Roots,N_Roots.BGM-0371,0.590938704955745,4.88388095419587,5.33556865903642
N_Roots,N_Roots.BGM-0384,-0.237973048412321,4.0549692008278,3.87198661689846
N_Roots,N_Roots.BGM-0389,-0.202732762222034,4.09020948701809,3.93462023239152
N_Roots,N_Roots.BGM-0394,1.26581617311611,5.55875842235623,6.52838985878038
N_Roots,N_Roots.BGM-0396,1.47133413415822,5.76427638339834,6.05657627507539
N_Roots,N_Roots.BGM-0398,0.680402925345181,4.9733451745853,5.49443607867528
N_Roots,N_Roots.BGM-0399,-0.294023645343075,3.99891860389705,3.68641536521216
N_Roots,N_Roots.BGM-0400,0.751755891373049,5.04469814061317,5.61924551652205
N_Roots,N_Roots.BGM-0406,1.33393250946513,5.62687475870525,6.64667772949453
N_Roots,N_Roots.BGM-0410,-0.248618512536815,4.04432373670331,3.85422288477258
N_Roots,N_Roots.BGM-0411,-0.363173982653992,3.92976826658613,3.32775026438876
N_Roots,N_Roots.BGM-0420,-0.622207539596233,3.67073470964389,3.37240969383975
N_Roots,N_Roots.BGM-0421,0.426385899770764,4.71932814901089,5.04690738736911
N_Roots,N_Roots.BGM-0424,-0.481865377735055,3.81107687150507,3.44267138322763
N_Roots,N_Roots.BGM-0426,-0.625289939699,3.66765230954112,3.00693528611275
N_Roots,N_Roots.BGM-0427,0.202891114021975,4.4958333632621,4.65118705049011
N_Roots,N_Roots.BGM-0434,0.842954288704423,5.13589653794454,5.7801766972711
N_Roots,N_Roots.BGM-0441,0.11546700755449,4.40840925679461,4.45993734011849
N_Roots,N_Roots.BGM-0442,1.18822256356201,5.48116481280213,5.93627647458997
N_Roots,N_Roots.BGM-0443,-1.47298212872404,2.81996012051608,1.69392576723502
N_Roots,N_Roots.BGM-0447,0.833664860529768,5.12660710976989,5.76631086709284
N_Roots,N_Roots.BGM-0448,0.738434893508786,5.03137714274891,5.59618801214773
N_Roots,N_Roots.BGM-0449,0.135285071082657,4.42822732032278,4.5316301038046
N_Roots,N_Roots.BGM-0451,2.0162175329623,6.30915978220242,7.85794583150274
N_Roots,N_Roots.BGM-0462,-1.33138343816193,2.96155881107819,1.9438766603936
N_Roots,N_Roots.BGM-0463,-0.31854232194468,3.97439992729544,3.73089413190169
N_Roots,N_Roots.BGM-0464,-2.05143774915824,2.24150450008188,0.663566665410181
N_Roots,N_Roots.BGM-0468,-1.80764940200763,2.48529284723249,1.08829210657481
N_Roots,N_Roots.BGM-0470,-1.37339642104368,2.91954582819644,1.86959251033053
