Clone,Ano,Bloco,row,col,fitted,residuals,trait
BGM-0733,2020,1,49,1,18.7107686295104,-3.0441019628437,Root.Le
BGM-0733,2020,2,52,4,19.3027456182887,-1.30274561828868,Root.Le
BGM-0733,2020,3,9,6,19.8063682491555,-2.47303491582225,Root.Le
BGM-0733,2020,4,36,10,17.9057882887702,0.427545044563107,Root.Le
BGM-0776,2020,1,24,1,20.0596276394098,-3.05962763940977,Root.Le
BGM-0776,2020,2,39,3,21.0680128274519,-2.40134616078522,Root.Le
BGM-0776,2020,4,28,8,19.4006724818098,0.265994184856922,Root.Le
BGM-0785,2020,1,3,2,23.2517685551736,1.08156477815971,Root.Le
BGM-0785,2020,2,46,3,24.2775122322765,-1.27751223227645,Root.Le
BGM-0785,2020,3,38,6,23.8146723651008,2.51866096823246,Root.Le
BGM-0785,2020,4,42,9,22.9285933910541,-1.92859339105408,Root.Le
BGM-0808,2020,1,23,2,26.1211707027124,2.87882929728761,Root.Le
BGM-0808,2020,2,34,5,24.6955214387936,-3.69552143879358,Root.Le
BGM-0808,2020,3,43,7,25.893660964038,3.10633903596201,Root.Le
BGM-0808,2020,4,49,9,24.6605183932696,0.00614827339706636,Root.Le
BGM-0812,2020,1,34,2,23.4837786824481,2.51622131755191,Root.Le
BGM-0812,2020,2,39,5,23.6756333508506,-3.3423000175173,Root.Le
BGM-0812,2020,3,49,8,22.9397229591625,-2.93972295916249,Root.Le
BGM-0812,2020,4,7,8,21.7352126668651,4.93145399980155,Root.Le
BGM-0820,2020,1,51,2,21.8723422230709,-3.87234222307091,Root.Le
BGM-0820,2020,2,25,3,22.127844575677,0.872155424323012,Root.Le
BGM-0820,2020,3,45,7,21.9893746117775,1.01062538822254,Root.Le
BGM-0842,2020,1,23,1,23.8081204724168,-2.80812047241684,Root.Le
BGM-0842,2020,2,53,3,23.5838324936291,-2.25049916029582,Root.Le
BGM-0842,2020,3,27,7,24.5858559571066,2.0808107095601,Root.Le
BGM-0842,2020,4,31,10,22.7928143599511,4.54051897338221,Root.Le
BGM-0856,2020,1,29,1,22.5092249912802,1.15744167538645,Root.Le
BGM-0856,2020,2,53,4,22.4362008619385,-4.4362008619385,Root.Le
BGM-0856,2020,3,24,7,23.516018123987,2.81731520934634,Root.Le
BGM-0856,2020,4,16,9,22.9498157767851,0.383517556548217,Root.Le
BGM-0857,2020,1,18,1,27.163153765816,3.17017956751727,Root.Le
BGM-0857,2020,2,24,3,27.6405701423024,1.35942985769765,Root.Le
BGM-0857,2020,3,51,8,26.9137409942278,-0.247074327561052,Root.Le
BGM-0857,2020,4,39,10,27.0895726006579,3.57709406600884,Root.Le
BGM-0858,2020,1,10,2,25.6047890669689,3.39521093303111,Root.Le
BGM-0858,2020,2,14,5,24.9591941468448,-0.292527480178066,Root.Le
BGM-0858,2020,3,45,6,25.1813286597524,-2.84799532641912,Root.Le
BGM-0858,2020,4,7,9,23.632623033181,3.03404363348566,Root.Le
BGM-0875,2020,1,39,2,24.2444840554769,1.7555159445231,Root.Le
BGM-0875,2020,2,38,5,22.5328210977642,-1.19948776443091,Root.Le
BGM-0875,2020,3,55,5,23.5290871813635,-3.86242051469684,Root.Le
BGM-0875,2020,4,11,9,23.1894942819034,4.14383905142986,Root.Le
BGM-0876,2020,1,9,3,24.5937890418573,-0.260455708523985,Root.Le
BGM-0876,2020,2,56,3,24.9748106532677,4.69185601339901,Root.Le
BGM-0876,2020,3,15,7,26.3043680832482,1.02896525008508,Root.Le
BGM-0876,2020,4,53,9,23.5881325515221,-2.58813255152213,Root.Le
BGM-0879,2020,1,46,2,23.2678994739977,1.06543385933557,Root.Le
BGM-0879,2020,2,13,4,22.4984389666623,1.83489436667105,Root.Le
BGM-0879,2020,3,52,7,22.4715463498932,-0.80487968322652,Root.Le
BGM-0879,2020,4,1,8,21.2206080576519,-3.55394139098524,Root.Le
BGM-0889,2020,1,48,1,23.6162652917669,0.717068041566449,Root.Le
BGM-0889,2020,2,55,3,23.5355265196362,2.13114014703046,Root.Le
BGM-0889,2020,3,52,8,23.4104570431445,-2.74379037647783,Root.Le
BGM-0889,2020,4,47,10,22.4846565238076,1.18201014285911,Root.Le
BGM-0900,2020,1,20,1,18.9212809964459,0.0787190035541379,Root.Le
BGM-0900,2020,2,57,3,18.9815503669342,-0.981550366934158,Root.Le
BGM-0900,2020,3,51,5,19.4717864731844,-6.13845313985109,Root.Le
BGM-0906,2020,1,7,1,19.0078594144637,0.325473918869644,Root.Le
BGM-0906,2020,2,47,3,19.8026806242535,3.19731937574653,Root.Le
BGM-0906,2020,3,13,6,20.9687828421308,-6.96878284213084,Root.Le
BGM-0906,2020,4,3,9,19.2193960668609,-2.21939606686091,Root.Le
BGM-0914,2020,1,16,2,26.6900270712706,6.64330626206272,Root.Le
BGM-0914,2020,2,8,5,25.679656460149,-0.0129897934823404,Root.Le
BGM-0914,2020,3,21,6,26.4041186723932,2.5958813276068,Root.Le
BGM-0914,2020,4,21,8,24.4335954119125,-2.10026207857925,Root.Le
BGM-0919,2020,1,38,2,18.9850918073167,-1.65175847398338,Root.Le
BGM-0919,2020,2,29,4,18.6437237913123,-7.64372379131231,Root.Le
BGM-0919,2020,3,4,7,19.019640583901,1.31369274943229,Root.Le
BGM-0919,2020,4,35,8,17.5023360164991,0.497663983500896,Root.Le
BGM-0943,2020,1,9,2,21.381100352388,0.95223298094534,Root.Le
BGM-0943,2020,3,41,7,22.0575319012844,0.942468098715608,Root.Le
BGM-0943,2020,4,29,10,20.4619672152351,-4.46196721523515,Root.Le
BGM-0946,2020,1,15,2,21.6674620651931,3.33253793480694,Root.Le
BGM-0946,2020,2,23,5,19.6668054465692,-2.33347211323594,Root.Le
BGM-0946,2020,3,51,7,20.3256676858926,-3.32566768589255,Root.Le
BGM-0946,2020,4,15,8,20.2153699236406,-2.88203659030734,Root.Le
BGM-0947,2020,1,9,1,21.5775452138524,0.0891214528143323,Root.Le
BGM-0947,2020,2,17,5,22.2556134942449,-1.92228016091165,Root.Le
BGM-0947,2020,3,19,7,22.4539104163858,0.546089583614222,Root.Le
BGM-0947,2020,4,50,10,21.4480145074274,-0.114681174094063,Root.Le
BGM-0948,2020,1,15,1,21.0112001239432,-1.01120012394318,Root.Le
BGM-0948,2020,2,25,4,19.9015446362996,-0.234877969632876,Root.Le
BGM-0948,2020,3,35,6,20.5031450126777,-1.5031450126777,Root.Le
BGM-0948,2020,4,3,8,18.5188127104632,-2.85214604379647,Root.Le
BGM-0949,2020,1,47,2,21.8531734781159,3.14682652188408,Root.Le
BGM-0949,2020,2,51,3,21.9029874814658,0.430345851867457,Root.Le
BGM-0949,2020,3,9,7,21.94693147195,-3.94693147195001,Root.Le
BGM-0949,2020,4,29,9,21.2228328367942,-1.5561661701275,Root.Le
BGM-0953,2020,1,49,2,24.5753898676377,-2.24205653430436,Root.Le
BGM-0953,2020,2,19,5,24.0541110385201,0.279222294813231,Root.Le
BGM-0953,2020,3,41,6,25.691194696478,0.642138636855318,Root.Le
BGM-0953,2020,4,28,10,24.4944268883314,4.8389064450019,Root.Le
BGM-0961,2020,1,34,1,20.025537854372,-1.02553785437204,Root.Le
BGM-0961,2020,3,27,6,21.6552433093692,-3.32190997603589,Root.Le
BGM-0980,2020,1,5,1,17.9117694190364,1.08823058096356,Root.Le
BGM-0980,2020,2,35,4,18.7150842166927,-4.71508421669267,Root.Le
BGM-0980,2020,4,51,9,18.1637913614232,-3.83045802808994,Root.Le
BGM-0981,2020,1,1,3,23.3426288029277,-0.00929546959444139,Root.Le
BGM-0981,2020,2,26,4,22.1117652734736,0.554901393193084,Root.Le
BGM-0981,2020,3,49,6,22.8043127572758,0.19568724272424,Root.Le
BGM-0981,2020,4,22,8,21.4069568373045,-1.40695683730447,Root.Le
BGM-0982,2020,1,57,2,22.7002295397731,-0.0335628731064297,Root.Le
BGM-0982,2020,2,29,5,21.9773394314472,4.68932723521951,Root.Le
BGM-0982,2020,3,40,7,23.4152745821777,-2.08194124884442,Root.Le
BGM-0982,2020,4,39,8,22.3242611831582,-0.324261183158214,Root.Le
BGM-0985,2020,1,16,1,26.4672324495355,3.19943421713119,Root.Le
BGM-0985,2020,2,11,4,26.5221156903428,-1.18878235700947,Root.Le
BGM-0985,2020,3,40,6,27.0571220742348,5.94287792576522,Root.Le
BGM-0985,2020,4,33,9,26.1064566732244,-2.10645667322443,Root.Le
BGM-1015,2020,1,25,2,26.1103144970178,-1.11031449701776,Root.Le
BGM-1015,2020,2,21,4,25.5401400818032,3.12652658486352,Root.Le
BGM-1015,2020,3,12,7,26.4024619944241,3.26420467224261,Root.Le
BGM-1029,2020,1,40,2,22.8933866964847,-1.89338669648471,Root.Le
BGM-1029,2020,2,22,5,21.9004225138733,0.432910819459973,Root.Le
BGM-1029,2020,3,18,6,23.3763167142779,-2.37631671427791,Root.Le
BGM-1029,2020,4,6,9,21.9461596377723,3.72050702889445,Root.Le
BGM-1041,2020,1,54,1,19.9246653524048,-4.59133201907152,Root.Le
BGM-1041,2020,2,28,3,21.1964831755008,-2.52981650883406,Root.Le
BGM-1041,2020,3,32,6,21.2797057445922,-0.613039077925546,Root.Le
BGM-1041,2020,4,9,8,18.8389619449074,4.82770472175928,Root.Le
BGM-1042,2020,1,20,3,24.5037444687175,2.49625553128246,Root.Le
BGM-1042,2020,2,7,5,22.7240905695044,1.94257609716234,Root.Le
BGM-1042,2020,3,7,7,23.816200982044,-0.816200982044009,Root.Le
BGM-1042,2020,4,5,8,22.033724943469,-1.70039161013569,Root.Le
BGM-1043,2020,1,26,1,17.7828706513972,-4.44953731806393,Root.Le
BGM-1043,2020,2,2,4,18.6722374179813,-5.67223741798128,Root.Le
BGM-1043,2020,3,30,6,19.3400964414313,0.993236891901969,Root.Le
BGM-1043,2020,4,26,8,16.7721295697589,0.894537096907769,Root.Le
BGM-1078,2020,1,18,2,25.96631963736,3.03368036263999,Root.Le
BGM-1078,2020,2,12,4,25.7067862467591,2.62654708657422,Root.Le
BGM-1078,2020,3,49,7,25.5277996279139,3.13886703875276,Root.Le
BGM-1078,2020,4,26,10,24.2664377151791,-3.93310438184584,Root.Le
BGM-1079,2020,1,52,1,23.070630782494,2.5960358841727,Root.Le
BGM-1079,2020,2,42,4,23.6325740519896,4.03409261467711,Root.Le
BGM-1079,2020,3,13,7,24.222642099205,-1.88930876587171,Root.Le
BGM-1079,2020,4,4,8,21.9053427760633,-3.90534277606325,Root.Le
BGM-1082,2020,1,11,3,27.3932581143972,0.273408552269498,Root.Le
BGM-1082,2020,2,4,5,25.6037058341477,-1.60370583414774,Root.Le
BGM-1082,2020,3,17,7,27.6954899561958,3.63784337713746,Root.Le
BGM-1082,2020,4,17,9,26.7641371096655,4.23586289033454,Root.Le
BGM-1110,2020,1,51,1,23.6804692111748,3.65286412215849,Root.Le
BGM-1110,2020,2,32,5,23.5396965488602,-0.539696548860196,Root.Le
BGM-1110,2020,3,53,7,24.108482524768,-1.44181585810128,Root.Le
BGM-1110,2020,4,27,10,23.5501902407664,0.449809759233585,Root.Le
BGM-1116,2020,1,54,2,23.2649754405119,3.40169122615481,Root.Le
BGM-1116,2020,2,9,5,22.3127779819003,6.02055535143304,Root.Le
BGM-1116,2020,3,26,6,23.6525275083579,-3.65252750835794,Root.Le
BGM-1116,2020,4,24,9,23.0313565522896,-5.03135655228956,Root.Le
BGM-1119,2020,1,3,3,21.5649622184859,-2.2316288851526,Root.Le
BGM-1119,2020,2,31,5,20.4796070816871,3.18705958497961,Root.Le
BGM-1119,2020,3,30,7,21.8351569021512,-1.50182356881789,Root.Le
BGM-1119,2020,4,46,8,20.9067165672496,-2.57338323391628,Root.Le
BGM-1120,2020,1,12,3,25.2637929411495,2.40287372551722,Root.Le
BGM-1120,2020,2,33,5,24.4757434781762,0.524256521823759,Root.Le
BGM-1120,2020,3,8,6,25.8239235209699,-3.15725685430325,Root.Le
BGM-1120,2020,4,40,10,23.9423479777403,3.39098535559304,Root.Le
BGM-1123,2020,1,17,1,25.6110606604686,3.72227267286474,Root.Le
BGM-1123,2020,2,15,4,26.4162210744661,0.250445592200599,Root.Le
BGM-1123,2020,3,10,7,26.1724924106833,2.82750758931666,Root.Le
BGM-1123,2020,4,58,9,24.2000652359093,-2.86673190257595,Root.Le
BGM-1126,2020,1,19,3,19.6672639268648,-1.66726392686477,Root.Le
BGM-1126,2020,2,35,3,19.4708136961512,-4.80414702948447,Root.Le
BGM-1126,2020,4,42,10,18.7280975478911,-0.0614308812243998,Root.Le
BGM-1133,2020,1,10,3,19.6863146000737,-4.01964793340698,Root.Le
BGM-1133,2020,2,44,3,19.445864046984,1.22080261968268,Root.Le
BGM-1133,2020,3,5,7,18.2939177694165,-2.96058443608324,Root.Le
BGM-1133,2020,4,40,8,17.532068618178,-2.19873528484468,Root.Le
BGM-1134,2020,1,3,1,19.1116664842291,2.55500018243758,Root.Le
BGM-1134,2020,2,44,5,19.4446100316609,-3.77794336499419,Root.Le
BGM-1134,2020,3,32,7,19.9879809072082,-5.32131424054153,Root.Le
BGM-1134,2020,4,48,9,19.1540972867727,0.179236046560572,Root.Le
BGM-1142,2020,1,33,2,20.7873237962847,-2.120657129618,Root.Le
BGM-1142,2020,2,58,3,19.9239071581815,-5.5905738248482,Root.Le
BGM-1142,2020,3,2,6,21.1145487428868,-1.11454874288681,Root.Le
BGM-1142,2020,4,8,9,20.0233600206544,3.64330664601231,Root.Le
BGM-1143,2020,1,8,1,16.4729121668124,-0.139578833479082,Root.Le
BGM-1143,2020,2,12,5,15.7592536069176,-2.09258694025085,Root.Le
BGM-1143,2020,3,17,6,17.7568106735462,-3.7568106735462,Root.Le
BGM-1143,2020,4,12,8,15.1843965981177,-6.18439659811766,Root.Le
BGM-1147,2020,1,35,1,21.9458328896878,-4.94583288968781,Root.Le
BGM-1147,2020,2,3,5,21.4961397751155,1.17052689155116,Root.Le
BGM-1147,2020,4,13,8,21.4357608559141,2.56423914408592,Root.Le
BGM-1159,2020,1,27,1,19.9665562741541,-2.96655627415407,Root.Le
BGM-1159,2020,2,43,3,19.8398353312407,0.160164668759265,Root.Le
BGM-1159,2020,3,57,6,20.2493811930592,2.75061880694083,Root.Le
BGM-1159,2020,4,37,10,18.5463366610626,-1.87966999439593,Root.Le
BGM-1163,2020,1,58,2,22.3817057157513,-0.715039049084613,Root.Le
BGM-1163,2020,2,37,3,22.3941275632801,0.272539103386585,Root.Le
BGM-1163,2020,3,54,5,22.84244293125,-3.50910959791671,Root.Le
BGM-1163,2020,4,34,9,21.7470878842377,3.25291211576231,Root.Le
BGM-1168,2020,1,5,2,24.0274489868209,3.63921767984577,Root.Le
BGM-1168,2020,2,30,3,24.9168373539477,1.41649597938559,Root.Le
BGM-1168,2020,3,8,7,25.3841996124831,-0.0508662791498189,Root.Le
BGM-1168,2020,4,20,9,24.0928237776096,-2.0928237776096,Root.Le
BGM-1177,2020,1,21,2,22.1614167945284,-2.16141679452842,Root.Le
BGM-1177,2020,2,20,4,22.2185807651683,-3.55191409850156,Root.Le
BGM-1177,2020,3,28,7,23.167267016831,3.49939964983574,Root.Le
BGM-1177,2020,4,19,8,20.8108315299052,0.855835136761467,Root.Le
BGM-1185,2020,1,50,1,22.7727452137648,-2.77274521376479,Root.Le
BGM-1185,2020,2,25,5,22.216144879402,4.78385512059796,Root.Le
BGM-1185,2020,3,54,6,23.251984136278,-0.251984136278011,Root.Le
BGM-1185,2020,4,55,9,21.9918908973792,-1.99189089737915,Root.Le
BGM-1190,2020,1,48,2,24.7284545114986,-3.39512117816528,Root.Le
BGM-1190,2020,2,26,3,24.100670181599,0.232663151734279,Root.Le
BGM-1190,2020,3,22,7,24.8129899256932,5.52034340764006,Root.Le
BGM-1190,2020,4,32,8,23.1788931438513,0.154440189482031,Root.Le
BGM-1191,2020,1,26,2,23.2318973932147,1.43476927345204,Root.Le
BGM-1191,2020,2,33,3,24.1209585132869,-0.787625179953594,Root.Le
BGM-1191,2020,3,37,7,23.4973725206319,1.1692941460348,Root.Le
BGM-1191,2020,4,37,9,22.5660196741015,-0.899353007434819,Root.Le
BGM-1243,2020,1,2,2,23.3107419102287,-3.3107419102287,Root.Le
BGM-1243,2020,2,27,4,23.1404752147599,2.19285811857344,Root.Le
BGM-1243,2020,3,33,7,23.7168233623419,-1.38349002900864,Root.Le
BGM-1243,2020,4,47,9,22.069265567538,-2.06926556753801,Root.Le
BGM-1245,2020,1,56,1,24.6123935517367,-2.27906021840336,Root.Le
BGM-1245,2020,2,19,4,24.3985919170773,-0.731925250410619,Root.Le
BGM-1245,2020,3,39,6,26.0799342255125,5.25339910782082,Root.Le
BGM-1245,2020,4,18,9,24.2335704163859,0.766429583614077,Root.Le
BGM-1267,2020,1,45,2,24.2996041370516,-0.966270803718288,Root.Le
BGM-1267,2020,2,38,3,24.5127652069997,0.487234793000333,Root.Le
BGM-1267,2020,3,34,6,24.8007121891104,0.865954477556258,Root.Le
BGM-1267,2020,4,57,10,23.1488597378724,-0.815526404539071,Root.Le
BGM-1282,2020,1,35,2,25.0205206055771,3.64614606108956,Root.Le
BGM-1282,2020,2,47,4,24.6236793134164,-2.62367931341638,Root.Le
BGM-1282,2020,3,57,8,24.4611931831126,-4.79452651644586,Root.Le
BGM-1282,2020,4,6,8,23.6268164239608,7.37318357603922,Root.Le
BGM-1309,2020,1,24,2,23.2265278242097,4.7734721757903,Root.Le
BGM-1309,2020,2,14,4,23.665487715749,-0.665487715748974,Root.Le
BGM-1309,2020,3,50,5,23.5880707271583,-2.92140406049161,Root.Le
BGM-1309,2020,4,18,8,21.7341925267076,-1.40085919337435,Root.Le
BGM-1323,2020,1,14,2,20.6934785745984,-3.02681190793174,Root.Le
BGM-1323,2020,2,36,5,18.3096839725432,-2.97635063920994,Root.Le
BGM-1323,2020,3,23,7,20.2659131799094,1.40075348675735,Root.Le
BGM-1323,2020,4,4,9,18.8404816752048,-1.50714834187148,Root.Le
BGM-1327,2020,1,46,1,22.8455099092517,0.487823424081625,Root.Le
BGM-1327,2020,2,54,3,22.0775914832409,-1.41092481657418,Root.Le
BGM-1327,2020,3,3,6,22.7753705716137,-3.77537057161374,Root.Le
BGM-1327,2020,4,33,8,21.3920370894334,3.27462957723334,Root.Le
BGM-1328,2020,1,43,1,17.8853836415031,-5.88538364150309,Root.Le
BGM-1328,2020,2,43,5,17.4494995686647,-3.11616623533139,Root.Le
BGM-1328,2020,3,54,7,18.4506000236282,0.549399976371756,Root.Le
BGM-1338,2020,1,30,2,25.1355841907543,-0.468917524087551,Root.Le
BGM-1338,2020,2,6,4,24.6623696819282,-1.66236968192822,Root.Le
BGM-1338,2020,3,3,7,25.059065040499,2.94093495950098,Root.Le
BGM-1338,2020,4,38,9,24.1721848849677,2.49448178169904,Root.Le
BGM-1683,2020,1,12,2,24.3175969892416,-1.31759698924156,Root.Le
BGM-1683,2020,2,37,4,23.5462014929119,5.78713184042141,Root.Le
BGM-1683,2020,3,15,6,26.0557453576547,-0.389078690988004,Root.Le
BGM-1683,2020,4,41,9,23.5506141533245,-2.21728081999122,Root.Le
BGM-1726,2020,1,28,2,27.4266849371255,-1.76001827045884,Root.Le
BGM-1726,2020,2,5,5,25.2878035554191,0.378863111247583,Root.Le
BGM-1726,2020,3,12,6,27.5475706659185,0.119096000748179,Root.Le
BGM-1726,2020,4,22,9,26.2379503416705,1.09538299166278,Root.Le
BGM-2100,2020,1,39,1,29.5703618251603,1.42963817483973,Root.Le
BGM-2100,2020,2,48,3,29.4461918391105,1.22047482755617,Root.Le
BGM-2100,2020,3,34,7,29.1574983637065,-3.15749836370647,Root.Le
BGM-2100,2020,4,38,10,28.0508977115869,2.61576895507984,Root.Le
BGM-2124,2020,1,22,1,23.3032441922134,4.36342247445325,Root.Le
BGM-2124,2020,2,27,3,24.0329339599288,-4.36626729326209,Root.Le
BGM-2124,2020,3,58,6,23.80375990685,0.529573426483275,Root.Le
BGM-2124,2020,4,34,10,22.2408011746241,0.425865492042647,Root.Le
BR-11-24-156,2020,1,12,1,24.1350717703275,4.53159489633915,Root.Le
BR-11-24-156,2020,2,48,4,24.378033976804,-1.04470064347071,Root.Le
BR-11-24-156,2020,3,36,7,24.023475078816,0.309858254517344,Root.Le
BR-11-24-156,2020,4,2,9,23.9939997871158,-0.993999787115776,Root.Le
BR-11-34-41,2020,1,37,1,25.3052095025465,-1.30520950254653,Root.Le
BR-11-34-41,2020,2,56,4,26.119134836552,2.54753183011467,Root.Le
BR-11-34-41,2020,3,28,6,27.1799154874002,5.4867511792665,Root.Le
BR-11-34-41,2020,4,50,9,25.5909054554986,-1.92423878883191,Root.Le
BRS Caipira,2020,1,7,2,23.475767571946,3.52423242805396,Root.Le
BRS Caipira,2020,2,36,4,23.2025197018628,-2.53585303519606,Root.Le
BRS Caipira,2020,3,35,7,24.1911150526934,1.80888494730659,Root.Le
BRS Caipira,2020,4,48,10,23.1536006920178,-1.48693402535109,Root.Le
BRS Dourada,2020,1,19,2,27.5963483653942,1.07031830127249,Root.Le
BRS Dourada,2020,2,50,3,27.9275372453729,6.07246275462714,Root.Le
BRS Dourada,2020,3,48,8,27.5956041561087,3.07106251055799,Root.Le
BRS Dourada,2020,4,52,10,26.5186477225496,-2.51864772254964,Root.Le
BRS Formosa,2020,1,50,2,24.2590830541252,-0.59241638745846,Root.Le
BRS Formosa,2020,2,41,5,23.2878986082937,0.0454347250396054,Root.Le
BRS Formosa,2020,3,42,7,24.5618876102741,3.10477905639261,Root.Le
BRS Formosa,2020,4,45,9,23.0643661427935,-1.73103280946017,Root.Le
BRS Gema de Ovo,2020,1,58,1,22.9089209113843,-4.57558757805104,Root.Le
BRS Gema de Ovo,2020,2,31,4,23.3962589333883,3.27040773327844,Root.Le
BRS Gema de Ovo,2020,3,38,7,23.8816689625101,1.4516643708232,Root.Le
BRS Gema de Ovo,2020,4,14,8,23.1708943706182,0.829105629381846,Root.Le
BRS Jari,2020,1,32,2,24.1518053049527,-4.15180530495268,Root.Le
BRS Jari,2020,2,58,4,23.4056511207957,5.261015545871,Root.Le
BRS Jari,2020,3,6,6,24.522345342273,0.144321324393722,Root.Le
BRS Jari,2020,4,47,8,22.3506099101491,3.64939008985089,Root.Le
BRS Kiriris,2020,1,2,1,26.185987432859,2.14734590047428,Root.Le
BRS Kiriris,2020,2,30,4,26.2687322363877,-0.935398903054434,Root.Le
BRS Kiriris,2020,3,37,6,26.494336672208,5.83899666112534,Root.Le
BRS Kiriris,2020,4,35,10,25.1187765800055,2.54789008666121,Root.Le
BRS Mulatinha,2020,1,8,3,24.6709159526623,-2.33758261932897,Root.Le
BRS Mulatinha,2020,2,10,5,23.7869275321505,-2.45359419881724,Root.Le
BRS Mulatinha,2020,3,10,6,25.1825937838313,2.8174062161687,Root.Le
BRS Mulatinha,2020,4,20,8,22.6227257966025,-0.956059129935806,Root.Le
BRS Poti Branca,2020,1,52,2,21.5480224107436,3.45197758925645,Root.Le
BRS Poti Branca,2020,2,30,5,20.9434885954447,-0.276821928778006,Root.Le
BRS Poti Branca,2020,3,31,6,22.075715439201,-3.74238210586773,Root.Le
BRS Poti Branca,2020,4,40,9,21.1157982250508,0.21753510828254,Root.Le
BRS Tapioqueira,2020,1,6,1,26.6242815337955,5.70905179953783,Root.Le
BRS Tapioqueira,2020,2,10,4,27.5084438194043,-0.508443819404263,Root.Le
BRS Tapioqueira,2020,3,50,8,26.9505136065492,0.716153060117474,Root.Le
BRS Tapioqueira,2020,4,57,9,26.0797347563181,-0.746401422984775,Root.Le
BRS Verdinha,2020,1,56,2,24.9822005173123,-4.64886718397898,Root.Le
BRS Verdinha,2020,2,20,5,23.9135039446041,4.0864960553959,Root.Le
BRS Verdinha,2020,3,44,7,25.5947613963438,-0.261428063010548,Root.Le
BRS Verdinha,2020,4,45,10,23.3118049294327,2.6881950705673,Root.Le
Capixaba,2020,1,40,1,26.2732919893812,-1.27329198938117,Root.Le
Capixaba,2020,2,1,5,25.9691836645906,-3.30251699792386,Root.Le
Capixaba,2020,3,18,7,26.8940172279474,4.10598277205262,Root.Le
Capixaba,2020,4,36,9,25.1893250400569,0.81067495994315,Root.Le
Correntão,2020,1,45,1,24.3985077631677,-1.73184109650101,Root.Le
Correntão,2020,2,24,4,25.0663965094084,0.933603490591562,Root.Le
Correntão,2020,3,52,6,25.5498492729252,0.116817393741474,Root.Le
Correntão,2020,4,43,9,24.212087302174,-3.21208730217396,Root.Le
IAC-14,2020,1,11,1,25.6269732510178,1.3730267489822,Root.Le
IAC-14,2020,2,36,3,25.0178642135695,-4.01786421356948,Root.Le
IAC-14,2020,3,47,6,25.9173519507579,3.41598138257539,Root.Le
IAC-14,2020,4,21,9,24.6799579650363,2.32004203496368,Root.Le
IAC-576,2020,1,20,2,26.3199758871465,4.34669077952018,Root.Le
IAC-576,2020,2,33,4,26.4734680039231,-2.14013467058981,Root.Le
IAC-576,2020,3,11,7,26.8955588949925,1.43777443834076,Root.Le
IAC-576,2020,4,13,9,25.9382958289316,3.06170417106838,Root.Le
IAC-90,2020,1,55,2,22.5975748570722,-1.26424152373887,Root.Le
IAC-90,2020,2,17,4,23.4077323572178,3.59226764278219,Root.Le
IAC-90,2020,3,55,7,22.8124501368593,-4.81245013685929,Root.Le
IAC-90,2020,4,51,10,21.5965188645934,0.403481135406551,Root.Le
TME-14,2020,1,7,3,21.7686661281655,-2.76866612816551,Root.Le
TME-14,2020,2,18,5,21.4094645209793,0.25720214568743,Root.Le
TME-14,2020,3,56,8,22.042101170501,-0.375434503834335,Root.Le
TME-14,2020,4,58,10,20.6208178922748,-0.620817892274822,Root.Le
Alagoana,2017,1,15,1,30.6990391785765,-6.0590391785765,Root.Di
Alagoana,2017,2,11,5,28.0201695939875,0.0698304060125103,Root.Di
Alagoana,2017,3,8,21,27.3246645712242,5.63866876210913,Root.Di
Alagoana,2017,4,3,44,22.8459674345788,3.53069923208795,Root.Di
BGM-0032,2017,1,15,4,26.693925513539,-7.08725884687231,Root.Di
BGM-0032,2017,2,9,45,24.1336361678033,4.91636383219667,Root.Di
BGM-0032,2017,3,6,38,23.1597320506812,0.673601282652118,Root.Di
BGM-0036,2017,1,15,5,25.7892919011571,2.35404143217616,Root.Di
BGM-0036,2017,2,11,20,25.0520270839515,-4.09869375061823,Root.Di
BGM-0036,2017,3,7,6,23.2907873885071,0.725879278159649,Root.Di
BGM-0046,2017,1,15,6,30.4602081856766,0.543125147656649,Root.Di
BGM-0046,2017,2,10,46,26.0712854251317,7.39538124153503,Root.Di
BGM-0046,2017,3,7,16,26.9572902376853,-3.5472902376853,Root.Di
BGM-0056,2017,1,15,8,29.5858545255311,2.46414547446894,Root.Di
BGM-0056,2017,2,12,15,27.1372070083508,0.802792991649209,Root.Di
BGM-0056,2017,3,7,2,26.8658715124146,2.1207951542521,Root.Di
BGM-0056,2017,4,4,14,25.2569938630116,0.093006136988393,Root.Di
BGM-0065,2017,1,15,9,28.9819151261128,3.45475154055391,Root.Di
BGM-0065,2017,2,11,13,28.2698183995189,2.52018160048112,Root.Di
BGM-0065,2017,3,6,29,26.8867010978483,-2.58336776451499,Root.Di
BGM-0065,2017,4,1,16,25.9899139287342,-0.189913928734217,Root.Di
BGM-0080,2017,1,15,10,30.7741510752254,1.78584892477463,Root.Di
BGM-0080,2017,2,12,8,28.4135577235461,-0.443557723546093,Root.Di
BGM-0080,2017,3,5,34,27.564217961481,-2.9908846281477,Root.Di
BGM-0080,2017,4,3,37,25.225339776589,7.32799355674433,Root.Di
BGM-0091,2017,1,15,11,23.3472174862352,-5.78388415290192,Root.Di
BGM-0091,2017,2,10,14,19.6205915216876,0.822741811645685,Root.Di
BGM-0091,2017,3,7,38,20.3870077998589,-3.14034113319222,Root.Di
BGM-0091,2017,4,4,15,19.2368157575,3.6831842425,Root.Di
