probIn scale
0.3892182 0.0008508969
0.4090524 0.0008617395
0.3925014 0.0008624971
0.3998681 0.0008513584
0.3824234 0.0008512118
0.3939135 0.0008579903
0.3880729 0.0008710223
0.3842321 0.0008747121
0.3807339 0.000861674
0.3563647 0.0008616666
0.347402 0.0008566569
0.3355969 0.00085193
0.3350441 0.0008514508
0.3394541 0.000845887
0.3467565 0.0008433882
0.3494551 0.0008373403
0.3382049 0.0008530129
0.34104 0.0008611356
0.3602318 0.0008667892
0.3783389 0.0008614706
0.3749076 0.0008645682
0.3674901 0.000880963
0.3736325 0.0008919875
0.3730785 0.0009037846
0.3651116 0.0009205465
0.3570083 0.0009218307
0.3511747 0.0009211087
0.3416676 0.0009357548
0.334523 0.0009429666
0.3419718 0.0009275348
0.3466183 0.0009273715
0.3451229 0.0009368108
0.3545375 0.0009455782
0.3553629 0.0009552518
0.3595232 0.0009414311
0.3421983 0.0009549693
0.3350594 0.0009454321
0.3307642 0.0009236766
0.3247591 0.0009166414
0.3156509 0.0009147053
0.3344733 0.0008972679
0.3318465 0.0008948344
0.3095662 0.0008872915
0.3118674 0.0008770724
0.3168537 0.0008569776
0.3328566 0.0008602599
0.3429973 0.0008765104
0.3442861 0.0008687448
0.3351995 0.0008832949
0.3356377 0.0008844954
0.3415044 0.0008822116
0.3521326 0.0008823482
0.3578348 0.0008701636
0.362695 0.000861235
0.3611219 0.000878408
0.3527472 0.0008903532
0.361596 0.000909523
0.3654241 0.0009061599
0.37535 0.0008972172
0.3769475 0.0009127381
0.3766084 0.0009221227
0.369013 0.0009043073
0.3575246 0.0009023161
0.3609915 0.0008918061
0.365715 0.0009032567
0.3818626 0.0009032319
0.3804189 0.0009086196
0.3909401 0.0009045622
0.3986679 0.0008983026
0.4100276 0.0009004662
0.4013596 0.0009030056
0.388439 0.0008942519
0.3928664 0.0008836152
0.3773122 0.0008881303
0.3689916 0.000880771
0.3780093 0.0008918048
0.390921 0.0008982675
0.3797466 0.0009023436
0.3777082 0.0009022351
0.3800182 0.0008887
0.3865482 0.0008856976
0.3804891 0.0008859589
0.3723733 0.0008839659
0.3648861 0.0008795563
0.371397 0.0008635068
0.3804401 0.0008712175
0.3578356 0.0008771586
0.3509451 0.0009043984
0.3594486 0.0009124088
0.349647 0.0009041691
0.3346836 0.0009077599
0.3285375 0.0008918284
0.3414557 0.0009010685
0.3318906 0.0009138562
0.3370053 0.0009142814
0.3458608 0.0009196778
0.3421332 0.0009353321
0.3508458 0.00092846
0.3555267 0.0009258582
0.3618947 0.0009372619
0.3696044 0.0009450115
0.3709237 0.0009390839
0.3646483 0.0009337815
0.3634664 0.0009374886
0.3553586 0.0009160193
0.3572579 0.0009280067
0.3422988 0.0009410564
0.3642123 0.0009492955
0.3681189 0.000923337
0.3772069 0.0009199064
0.3649655 0.0009223073
0.3686737 0.0009269585
0.3915097 0.0009320264
0.3971513 0.0009150193
0.4067494 0.0009156455
0.4199158 0.0009102121
0.4265149 0.0009109655
0.4176017 0.0008952954
0.4102212 0.0009118543
0.3977936 0.0009364593
0.4050544 0.0009251475
0.4064435 0.0009338142
0.397641 0.0009355448
0.4164947 0.0009481351
0.4162749 0.0009614996
0.4191545 0.0009575454
0.422855 0.0009637929
0.4117109 0.0009651734
0.4131884 0.000961565
0.3982605 0.0009486373
0.3993986 0.00094572
0.4039632 0.0009355417
0.408176 0.0009288575
0.396255 0.0009517235
0.3953376 0.0009349233
0.3994137 0.0009481635
0.3999818 0.0009395981
0.4019716 0.0009250457
0.4062762 0.0009259995
0.4042937 0.0009316046
0.4029524 0.0009184935
0.4022594 0.0009037468
0.4051606 0.0008751915
0.4062387 0.0008705006
0.4029469 0.0008729967
0.3988904 0.0008926848
0.3927363 0.0009003559
0.395363 0.0008952084
0.3972837 0.0008916145
0.3996366 0.0008990703
0.4126155 0.0008958627
0.4073172 0.0009050782
0.4127067 0.0008884946
0.4218279 0.0008832715
0.4363713 0.0008717506
0.4326074 0.0008646025
0.4370161 0.0008679236
0.4559058 0.0008634805
0.4701788 0.0008706098
0.4594774 0.0008535909
0.4716048 0.0008679528
0.4538629 0.000887053
0.4573524 0.0008780616
0.4559867 0.0008814273
0.4539404 0.0008873602
0.4586217 0.0008861661
0.4618755 0.0008985742
0.4712393 0.0009044549
0.4714149 0.0008886278
0.4661796 0.0008939733
0.434649 0.0008935605
0.4439557 0.0008918942
0.4435799 0.0008834568
0.4452496 0.0008739665
0.4535155 0.0008804137
0.4665296 0.0008792962
0.4783899 0.0008709816
0.4835079 0.0008825772
0.4913345 0.0008797407
0.4887186 0.0008752525
0.4832978 0.0008783912
0.4948286 0.0008612237
0.5050975 0.0008624676
0.516406 0.0008624279
0.5059978 0.0008449227
0.4967476 0.0008315675
0.4994053 0.0008412259
0.5053019 0.0008321847
0.5071928 0.000833135
0.5140386 0.0008415858
0.5149074 0.000828094
0.5074004 0.0008201641
0.5117849 0.0008165812
0.5206895 0.0008325184
0.5228783 0.0008311371
0.5200244 0.0008233613
0.5185018 0.0008366616
0.507671 0.0008379301
0.5054311 0.000826076
0.4980426 0.0008193069
0.4896956 0.0008170008
0.4783794 0.0008062433
0.4700682 0.0008166627
0.4649671 0.0008121614
0.4652855 0.000809747
0.4594394 0.0008138488
0.4639126 0.0008303599
0.4545163 0.0008135569
0.4641514 0.0008259424
0.4663915 0.0008249055
0.4639961 0.0008322196
0.478949 0.0008338333
0.4899101 0.0008377867
0.476446 0.0008219022
0.4715756 0.0008129075
0.4825517 0.0007950243
0.4774339 0.0007913288
0.468639 0.0007965953
0.4587275 0.000798358
0.4595042 0.000799855
0.4623922 0.0007999438
0.4709247 0.0007864901
0.463061 0.0007801428
0.4721661 0.0007881672
0.4851755 0.0007766525
0.4808385 0.0007726752
0.4740349 0.0007634347
0.4790719 0.0007837657
0.4795891 0.0007822932
0.4738173 0.0007827913
0.4577473 0.0007808782
0.455814 0.0007781638
0.4729771 0.0008024246
0.468679 0.0008128062
0.4702285 0.0008037628
0.4657076 0.0007941689
0.465495 0.0008072551
0.4769991 0.0008034812
0.4757977 0.0008162733
0.4671995 0.0008159347
0.4608424 0.0007952526
0.4513757 0.0007986266
0.4576909 0.0007999025
0.4653326 0.0007914897
0.4589087 0.0007837436
0.4683801 0.0007857781
0.4762383 0.0007898452
0.4748676 0.0007709784
0.4756675 0.0007695826
0.4758095 0.0007716519
0.4632557 0.0007745304
0.47504 0.0007730902
0.4719957 0.0007782929
0.4737486 0.000781054
0.4754876 0.0007939239
0.4672463 0.0007798208
0.4747253 0.0007882879
0.4720769 0.00076337
0.4625308 0.0007584224
0.4649717 0.0007617233
0.4562186 0.0007549243
0.4771631 0.0007536891
0.4852453 0.0007603182
0.4949989 0.0007763088
0.4926322 0.0007814558
0.4977877 0.0007749158
0.504132 0.0008028174
0.4958756 0.0008007632
0.4931262 0.0007891044
0.4909648 0.0007935203
0.4855375 0.0008038475
0.4891301 0.0008076807
0.5035158 0.0008097373
0.5075126 0.0008132339
0.5012185 0.0008045721
0.5065243 0.0008134355
0.4893017 0.0008015313
0.4909065 0.0008197671
0.4886165 0.0008153391
0.46927 0.0008121554
0.4724586 0.0008000106
0.4622157 0.0008101736
0.4485836 0.0008117771
0.4566629 0.0008095959
0.468331 0.0007983327
0.4775607 0.0007782368
0.4989421 0.0007581409
0.4890842 0.0007543473
0.4781948 0.0007786871
0.4802589 0.0007913899
0.4830171 0.0007986017
0.4752055 0.0008002063
0.4697962 0.0007964261
0.464867 0.0007897662
0.460741 0.000780016
0.4794911 0.000788934
0.4850131 0.0007895002
0.4881973 0.0007833106
0.5032567 0.0007902803
0.50546 0.0007937783
0.4754676 0.0008071359
0.4735047 0.0007976803
0.4837265 0.0007936597
0.4905775 0.0007819266
0.4686647 0.0007659791
0.4887493 0.000769561
0.4880393 0.0007723139
0.4866281 0.0007644832
0.4768651 0.0007719359
0.4870271 0.0007621206
0.4900111 0.0007554509
0.4917148 0.0007408274
0.4918297 0.0007166288
0.4859445 0.0007140393
0.4968661 0.0007022919
0.501398 0.00068546
0.5140604 0.0006804812
0.5054799 0.0006758824
0.4995802 0.000690212
0.487509 0.0006921551
0.4791291 0.0006981115
0.4727979 0.0006928568
0.4661058 0.0006964152
0.4677977 0.0006981865
0.4696696 0.0006991405
0.4794515 0.0006874811
0.4566812 0.0006911311
0.463019 0.0006869507
0.4592754 0.0006811637
0.4545631 0.0006909653
0.4517848 0.0007042124
0.4341631 0.0006948053
0.434442 0.0006978472
0.4507861 0.0007063274
0.4517323 0.0007230301
0.4658669 0.0007260576
0.4587471 0.000729582
0.4726905 0.0007293002
0.4696549 0.0007134262
0.4763679 0.0007222588
0.475824 0.0007114812
0.4651153 0.0007190661
0.4728928 0.0007193561
0.4774227 0.0007258658
0.457841 0.0007365372
0.4549722 0.0007264049
0.450338 0.0007317767
0.4535821 0.0007349753
0.4641208 0.0007326271
0.4437341 0.0007304328
0.446165 0.0007320281
0.4600555 0.0007240662
0.4646325 0.0007171523
0.458712 0.0007041631
0.4434956 0.0007190306
0.4301303 0.0007309886
0.4323554 0.0007349516
0.4186067 0.0007428204
0.4158273 0.0007365866
0.3953661 0.0007421426
0.3899512 0.0007556936
0.3898245 0.0007541154
0.3871881 0.0007619842
0.388565 0.0007581219
0.4025437 0.0007606945
0.4194663 0.000748304
0.4119446 0.0007458377
0.416312 0.0007518509
0.4269017 0.0007522429
0.4311879 0.0007660095
0.4255955 0.0007659641
0.4055897 0.0007685672
0.4123169 0.0007791349
0.4128577 0.0007674927
0.423877 0.0007387682
0.4239704 0.0007524688
0.411754 0.0007614071
0.4123987 0.0007578481
0.4249592 0.0007559887
0.4249172 0.0007723161
0.4416559 0.0007726594
0.434313 0.000774453
0.4393411 0.0007836981
0.4355487 0.0007831368
0.4521175 0.0007767378
0.4483654 0.0007683487
0.4414856 0.0007790956
0.4348303 0.0007888441
0.4307043 0.0007635787
0.4415007 0.0007489469
0.4277571 0.0007515835
0.4337219 0.0007425071
0.4313717 0.0007159714
0.434433 0.0007344794
0.4255336 0.0007374276
0.4297961 0.0007266343
0.4190905 0.0007334096
0.4181103 0.00074606
0.4369507 0.0007516651
0.4199432 0.0007357986
0.4122327 0.0007340577
0.4112631 0.0007359597
0.4125604 0.0007604238
0.3974411 0.0007654023
0.409157 0.0007729058
0.4024742 0.0007668048
0.3851316 0.0007622432
0.3760192 0.0007733989
0.3643357 0.0007747649
0.3570754 0.0007725143
0.3483695 0.0007701057
0.3585756 0.0007714085
0.3491011 0.0007652744
0.3469296 0.0007645641
0.3505206 0.0007589853
0.3522099 0.0007615789
0.3657773 0.0007699274
0.3563826 0.0007714235
0.3587416 0.0007760596
0.3555586 0.0007716839
0.3464707 0.0007619838
0.3591643 0.0007480106
0.3655832 0.0007461964
0.3708175 0.0007379972
0.3714358 0.0007339806
0.3620449 0.0007324451
0.3776103 0.0007139569
0.3793493 0.0007043939
0.3706503 0.0007110005
0.3788278 0.0007179548
0.3905132 0.0007175495
0.3807539 0.0007120758
0.3810319 0.0007061771
0.3710893 0.0007264479
0.3708707 0.0007421359
0.3818729 0.0007397168
0.3847635 0.0007344088
0.3774508 0.0007282231
0.3648836 0.000742886
0.3729669 0.0007434858
0.3607809 0.0007491205
0.370383 0.0007478888
0.3683285 0.0007521495
0.3660572 0.000763002
0.3823678 0.0007671442
0.3874472 0.0007802521
0.3962335 0.0007774624
0.3687975 0.0007794344
0.3803093 0.0007756486
0.3918614 0.0007733958
0.3736827 0.0007759681
0.3615263 0.0007930964
0.348924 0.0007803537
0.3371318 0.0007822781
0.3511069 0.0007698884
0.3526973 0.0007778593
0.3472246 0.0007787471
0.3456568 0.0007767332
0.3632642 0.0007836877
0.3583194 0.0007860185
0.3599843 0.0007901625
0.3694905 0.0007875385
0.3609436 0.0007838741
0.3610138 0.0007888621
0.3716796 0.0007963685
0.3641778 0.0007933148
0.3655949 0.0007943403
0.3523543 0.0007904319
0.3461505 0.0008079946
0.3557294 0.0008012096
0.3584061 0.0008167434
0.3644797 0.0008242943
0.3629251 0.0008255176
0.3546229 0.0008387705
0.3463227 0.000846658
0.3478104 0.000848333
0.3545184 0.0008414704
0.3552079 0.0008482197
0.3708 0.0008308941
0.3722508 0.0008397544
0.37738 0.00083884
0.3671104 0.0008317048
0.3603602 0.0008284627
0.3623059 0.0008281381
0.3822476 0.0008288678
0.3807337 0.0008517028
0.3885107 0.0008514683
0.3698378 0.0008481085
0.3681815 0.0008514191
0.363555 0.0008479664
0.3648807 0.0008462947
0.3710621 0.0008566075
0.3796759 0.0008488619
0.3824551 0.0008350365
0.3845146 0.0008524447
0.3923443 0.0008381904
0.3840928 0.000832269
0.381251 0.0008255762
0.400434 0.0008280322
0.3928072 0.0008460061
0.3966677 0.0008431715
0.3931431 0.0008428938
0.3874669 0.0008273601
0.381367 0.0008420896
0.3771943 0.0008423278
0.3808142 0.0008406693
0.3874598 0.0008407017
0.3897298 0.000809526
0.3998102 0.000811646
0.3727375 0.0008226589
0.3714911 0.0008127867
0.3682999 0.0008176533
0.3596668 0.0008284336
0.3490097 0.0008326832
0.3509387 0.0008295812
0.371423 0.0008403152
0.3567951 0.0008222878
0.3605477 0.0008388738
0.3603684 0.0008278289
0.3553594 0.0008209802
0.3681177 0.0008176682
0.3599085 0.0008023161
0.3663025 0.0007946426
0.3891669 0.0007836122
0.3823238 0.0007955627
0.3833657 0.0007871708
0.3850463 0.0007960103
0.3967632 0.0008016921
0.3994496 0.0008224026
0.4056716 0.0008106998
0.4002813 0.0008175005
0.3809041 0.0008228076
0.382855 0.0008123645
0.3837011 0.0008079602
0.3918639 0.0008020456
0.3811274 0.0008001045
0.3742898 0.0008133176
0.3712705 0.0008019974
0.359703 0.0007969699
0.3569689 0.0007966085
0.3793752 0.0008084609
0.3901527 0.0007969951
0.3942666 0.0008017943
0.3912125 0.00079736
0.3961343 0.0007958805
0.3950125 0.0007772642
0.4006693 0.0007807534
0.3999334 0.0007765926
0.4016134 0.0007786547
0.3912037 0.0007840729
0.3900529 0.0007917514
0.3989985 0.0007975898
0.3946726 0.000784645
0.3832664 0.0007853557
0.3911203 0.0007802244
0.4063984 0.0007851139
0.4092024 0.0007873586
0.3873545 0.0007803945
0.3882484 0.0007920755
0.4018296 0.0008051969
0.4062732 0.0007931496
0.4061112 0.000772458
0.4042414 0.0007536441
0.3973938 0.0007420256
0.4099951 0.0007473589
0.4187547 0.0007391342
0.3951056 0.0007558239
0.3885097 0.0007527487
0.3855608 0.0007627721
0.39502 0.000764384
0.4086992 0.0007514756
0.4190955 0.0007463267
0.4292884 0.0007484119
0.4181909 0.0007402094
0.4334814 0.0007277484
0.4376307 0.0007186293
0.4309303 0.0007169103
0.4351555 0.0007212038
0.4344154 0.000715311
0.4281999 0.0007156716
0.4390966 0.0007136514
0.45073 0.0007006392
0.4589989 0.0006912487
0.4567816 0.0006949829
0.4572256 0.0006974125
0.4593127 0.0006990652
0.466672 0.0007021594
0.4568332 0.000700494
0.4599122 0.0007055182
0.4891969 0.0007041349
0.4935299 0.0006883177
0.4957144 0.0006839956
0.4681199 0.0006837957
0.4755298 0.000664985
0.4767546 0.0006537795
0.4814925 0.000655795
0.4817939 0.0006676265
0.4951527 0.0006699871
0.4993361 0.0006681618
0.4991815 0.0006754444
0.4911055 0.0006845193
0.4886709 0.0006831728
0.4849908 0.0006819849
0.4704239 0.0006804677
0.4622842 0.0007007045
0.4421793 0.0006980286
0.4400146 0.0006832483
0.439302 0.0006886313
0.446642 0.0006953787
0.4353306 0.0006885253
0.4352226 0.0006738547
0.423653 0.0006794907
0.4227789 0.0006835826
0.4241675 0.0006784138
0.4161332 0.0006792488
0.4114024 0.0006925878
0.4103273 0.0006853967
0.4091342 0.0006833335
0.4145339 0.0006797555
0.3976489 0.0006649963
0.3969956 0.0006607265
0.3877592 0.0006577338
0.3809724 0.0006728139
0.3778298 0.0006772471
0.3657725 0.0006752328
0.3681154 0.0006660974
0.3513513 0.000672061
0.357751 0.0006824711
0.3769646 0.000688128
0.378982 0.0006862658
0.3849065 0.0006937244
0.3903631 0.0006927135
0.3817201 0.0006950438
0.3717686 0.0006918057
0.3694258 0.0007001147
0.3686484 0.0006934225
0.3707943 0.00070075
0.3630655 0.0007027082
0.3693346 0.0007136156
0.35897 0.0007141876
0.3703599 0.0007060946
0.3583865 0.000703223
0.3610497 0.0007040842
0.3703028 0.0007140415
0.3632801 0.0007450471
0.3693174 0.000747399
0.3582353 0.0007580654
0.3549922 0.0007514251
0.3670695 0.0007614345
0.3586818 0.0007634457
0.3653736 0.0007615566
0.3703853 0.0007614006
0.3632889 0.0007605339
0.3653309 0.000751626
0.3540112 0.0007548452
0.3560444 0.0007621156
0.3677262 0.0007664795
0.3652919 0.0007625286
0.3883912 0.0007557735
0.3903353 0.0007294671
0.3896984 0.0007311243
0.3991441 0.000730818
0.3937718 0.0007381748
0.403989 0.0007301129
0.3841397 0.000720593
0.3758567 0.000719472
0.3824523 0.0007128206
0.4009011 0.000714061
0.3934626 0.0007132081
0.3911299 0.0007224649
0.3732399 0.0007287739
0.3636654 0.0007278082
0.3698997 0.0007247676
